,mmsi,FID,source_id,imo,vessel_name,callsign,vessel_type,vessel_type_code,vessel_type_cargo,vessel_class,length,width,flag_country,flag_code,destination,eta,draught,position,longitude,latitude,sog,cog,rot,heading,nav_status,nav_status_code,source,ts_pos_utc,ts_static_utc,dt_pos_utc,dt_static_utc,vessel_type_main,vessel_type_sub,message_type,eeid,dtg,geometry,index_right,PORT_NAME,COUNTRY,enter_time,exit_time,port_status,duration,next_port
0,431006912,243de2f2fdd2bee2f82aa573d757f2e3,114,9737034.0,HARUMARU NO.3,JD3839,Cargo,70,,A,154,26,Japan,431.0,>JP UNO TAI-C,10191500,6.5,POINT (135.40269166666667 34.524775),135.4027,34.5248,0.1,93.9,0.0,15,Moored,5,T-AIS,20211019000317,20211019000317,2021-10-19 00:03:17,2021-10-19 00:03:17,Ro Ro Cargo Ship,,3,,2021-10-19T00:03:17,POINT (135.4027 34.5248),87.0,SAKAI-SENBOKU,JP,2021-10-19 00:03:17,Docked,,Docked,None
0,431006969,07221ff2fbaf3b6e3ce081ea6c6e0e9e,114,9780419.0,YUSEI MARU,JD3937,Cargo,70,,A,76,12,Japan,431.0,>JP OSA 3K OFF,10180830,3.8,POINT (135.46015 34.62623166666667),135.4601,34.6262,0.0,84.0,0.0,76,Moored,5,T-AIS,20211019000031,20211019000031,2021-10-19 00:00:31,2021-10-19 00:00:31,General Cargo Ship,,1,,2021-10-19T00:00:31,POINT (135.4601 34.6262),100.0,OSAKA,JP,2021-10-19 00:00:31,Docked,,Docked,None
0,431006994,a4c70e6c910b1f0ce25cc634871979b3,114,,KAIEN2GOU,,Cargo,70,,B,49,9,Japan,431.0,,2460,0.0,POINT (139.85775 35.350025),139.8578,35.35,0.0,171.0,0.0,0,Unknown,16,T-AIS,20211019000738,20211019000738,2021-10-19 00:07:38,2021-10-19 00:07:38,,,18,,2021-10-19T00:07:38,POINT (139.8578 35.35),70.0,KISARAZU,JP,2021-10-19 00:07:38,Docked,,Docked,None
0,431007042,9b59a11bb60134c8dcb28fd24c70f0cb,114,9780407.0,TONE MARU,JD3949,Cargo,70,,A,62,9,Japan,431.0,>JP IMB,10190600,3.8,POINT (133.02011166666668 34.058946666666664),133.0201,34.0589,0.0,311.0,0.0,86,Moored,5,T-AIS,20211019000158,20211019000158,2021-10-19 00:01:58,2021-10-19 00:01:58,General Cargo Ship,,1,,2021-10-19T00:01:58,POINT (133.0201 34.0589),44.0,IMABARI,JP,2021-10-19 00:01:58,2021-10-19 00:19:39,,0 days 00:17:41,None
0,431007053,c7a967121062bf7cd03da52a60d10157,114,,JINEIMARU NO3,JD3926,Cargo,70,,A,78,12,Japan,431.0,>JP SMZ OFF,10181300,4.8,POINT (138.50762666666665 35.017156666666665),138.5076,35.0172,0.1,294.7,0.0,41,Under Way Using Engine,0,T-AIS,20211019000054,20211019000054,2021-10-19 00:00:54,2021-10-19 00:00:54,,,1,,2021-10-19T00:00:54,POINT (138.5076 35.0172),152.0,SHIMIZU,JP,2021-10-19 00:00:54,Docked,,Docked,None
0,431007063,6093bc410603d4425f92ff2e7322d591,114,,IKUMARU,JD3943,Cargo,70,,A,75,12,Japan,431.0,>JP KNM,10180600,4.5,POINT (130.80448166666667 33.883741666666666),130.8045,33.8837,0.0,35.0,0.0,171,Moored,5,T-AIS,20211019000131,20211019000131,2021-10-19 00:01:31,2021-10-19 00:01:31,,,3,,2021-10-19T00:01:31,POINT (130.8045 33.8837),162.0,YAWATA,JP,2021-10-19 00:01:31,2021-10-19 00:22:31,,0 days 00:21:00,None
1,431007063,9ba798434a21b404f6b14b03363fe61e,153,,IKUMARU,JD3943,Cargo,70,,A,75,12,Japan,431.0,>JP KNM,10180600,4.5,POINT (130.80333333333334 33.88333333333333),130.8033,33.8833,0.0,104.0,0.0,0,Moored,5,S-AIS,20211019002023,20211019002023,2021-10-19 00:20:23,2021-10-19 00:20:23,,,27,,2021-10-19T00:20:23,POINT (130.8033 33.8833),162.0,YAWATA,JP,2021-10-19 00:20:23,2021-10-19 00:22:31,In,0 days 00:02:08,None
2,431007063,a8a539be28dc4ee62f7ad082eb77e7f5,153,,IKUMARU,JD3943,Cargo,70,,A,75,12,Japan,431.0,>JP KNM,10180600,4.5,POINT (130.80333333333334 33.88333333333333),130.8033,33.8833,0.0,42.0,0.0,0,Moored,5,S-AIS,20211019003827,20211019003827,2021-10-19 00:38:27,2021-10-19 00:38:27,,,27,,2021-10-19T00:38:27,POINT (130.8033 33.8833),162.0,YAWATA,JP,2021-10-19 00:38:27,2021-10-19 00:40:31,In,0 days 00:02:04,None
3,431007063,673e3b715322cb75fde31539563c5bb8,153,,IKUMARU,JD3943,Cargo,70,,A,75,12,Japan,431.0,>JP KNM,10180600,4.5,POINT (130.80333333333334 33.88333333333333),130.8033,33.8833,0.0,204.0,0.0,0,Moored,5,S-AIS,20211019005625,20211019005625,2021-10-19 00:56:25,2021-10-19 00:56:25,,,27,,2021-10-19T00:56:25,POINT (130.8033 33.8833),162.0,YAWATA,JP,2021-10-19 00:56:25,2021-10-19 00:58:33,In,0 days 00:02:08,None
4,431007063,a354a9343ac58465fa3e0339be0288a0,114,,IKUMARU,JD3943,Cargo,70,,A,75,12,Japan,431.0,>JP HKT P,10192300,4.5,POINT (130.80333333333334 33.88333333333333),130.8033,33.8833,0.0,270.0,0.0,0,Moored,5,T-AIS,20211019005920,20211019005920,2021-10-19 00:59:20,2021-10-19 00:59:20,,,27,,2021-10-19T00:59:20,POINT (130.8033 33.8833),162.0,YAWATA,JP,2021-10-19 00:59:20,Docked,In,Docked,None
0,431007119,610e2efd9fcad0973b68fb7afffbf8de,153,9789128.0,KOUSEI MARU,JD3952,Cargo,70,,A,76,12,Japan,431.0,>JP TMK,10151500,4.6,POINT (141.66166666666666 42.645),141.6617,42.645,0.0,316.0,0.0,0,Moored,5,S-AIS,20211019001248,20211019001248,2021-10-19 00:12:48,2021-10-19 00:12:48,General Cargo Ship,,27,,2021-10-19T00:12:48,POINT (141.6617 42.645),4.0,TOMAKOMAI,JP,2021-10-19 00:12:48,Docked,,Docked,None
0,431007188,de046e9f3d24c2d73618cc16d81fec60,114,9739109.0,HAN EI MARU,JD3923,Cargo,70,,A,120,20,Japan,431.0,> JP YKK CW,10181710,5.1,POINT (136.64027833333333 34.957618333333336),136.6403,34.9576,0.0,331.4,0.0,84,Moored,5,T-AIS,20211019000027,20211019000027,2021-10-19 00:00:27,2021-10-19 00:00:27,Bulk Carrier,Cement Carrier,3,,2021-10-19T00:00:27,POINT (136.6403 34.9576),83.0,YOKKAICHI,JP,2021-10-19 00:00:27,Docked,,Docked,None
0,431007231,498287117081a5f68483bc95b8ddddc6,114,,NISIJIMA,JD3962,Cargo,77,,B,74,13,Japan,431.0,,2460,0.0,POINT (135.28777 34.70748666666667),135.2878,34.7075,0.1,194.4,0.0,0,Unknown,16,T-AIS,20211019000110,20211019000110,2021-10-19 00:01:10,2021-10-19 00:01:10,,,18,,2021-10-19T00:01:10,POINT (135.2878 34.7075),188.0,NISHINOMIYA,JP,2021-10-19 00:01:10,Docked,,Docked,None
0,431007239,6555ec3e735094bf277f85ece00575ac,114,9764398.0,SHINSEIMARU,JD3954,Cargo,70,,A,80,14,Japan,431.0,>JP TXD OFF,10180400,4.8,POINT (131.785515 34.05302),131.7855,34.053,0.1,24.6,0.0,4,Under Way Using Engine,0,T-AIS,20211019001035,20211019001035,2021-10-19 00:10:35,2021-10-19 00:10:35,Bulk Carrier,Limestone Carrier,1,,2021-10-19T00:10:35,POINT (131.7855 34.053),97.0,TOKUYAMA,JP,2021-10-19 00:10:35,Docked,,Docked,None
0,431007256,4527212d98f92251cf59402f38c26964,114,,FUDO MARU 5GOUTEI,,Fishing,30,,B,0,0,Japan,431.0,,2460,0.0,POINT (144.51555666666667 42.90224833333333),144.5156,42.9022,14.7,285.5,0.0,0,Unknown,16,T-AIS,20211019000735,20211019000735,2021-10-19 00:07:35,2021-10-19 00:07:35,,,18,,2021-10-19T00:07:35,POINT (144.5156 42.9022),3.0,KUSHIRO,JP,2021-10-19 00:07:35,Docked,,Docked,None
1,431007256,e5c9d8a6869f3f6030fedf65a6a6196b,114,,FUDO MARU 5GOUTEI,,Fishing,30,,B,0,0,Japan,431.0,,2460,0.0,POINT (144.34561 42.97577166666667),144.3456,42.9758,8.9,20.8,0.0,0,Unknown,16,T-AIS,20211019004538,20211019004538,2021-10-19 00:45:38,2021-10-19 00:45:38,,,18,,2021-10-19T00:45:38,POINT (144.3456 42.9758),3.0,KUSHIRO,JP,2021-10-19 00:45:38,Docked,In,Docked,None
0,431007294,4d5f527288c07642a5b513d00f0bc685,114,9764403.0,YOSHO MARU,JD3964,Cargo,70,,A,55,10,Japan,431.0,JP MIZ TH/E,10200800,4.0,POINT (130.38661666666667 33.60105),130.3866,33.6011,0.0,133.1,0.0,61,Under Way Using Engine,0,T-AIS,20211019000321,20211019000321,2021-10-19 00:03:21,2021-10-19 00:03:21,General Cargo Ship,,1,,2021-10-19T00:03:21,POINT (130.3866 33.6011),206.0,FUTAJIMA,JP,2021-10-19 00:03:21,Docked,,Docked,None
0,431007299,589935912c317505593324be6f15f6d3,153,,KAIEI MARU NO.8,7JUD,Cargo,70,,A,71,13,Japan,431.0,>JP ANE,10201130,5.0,POINT (136.85833333333332 35.068333333333335),136.8583,35.0683,0.0,177.0,0.0,0,Moored,5,S-AIS,20211019000525,20211019000525,2021-10-19 00:05:25,2021-10-19 00:05:25,,,27,,2021-10-19T00:05:25,POINT (136.8583 35.0683),82.0,NAGOYA,JP,2021-10-19 00:05:25,Docked,,Docked,None
0,431007316,ce420544cebaf4343b49ac8661a67d83,114,,CHOEI,JD3975,Cargo,70,,B,76,12,Japan,431.0,,2460,0.0,POINT (136.94618166666666 34.858443333333334),136.9462,34.8584,0.0,166.7,0.0,0,Unknown,16,T-AIS,20211019000255,20211019000255,2021-10-19 00:02:55,2021-10-19 00:02:55,,,18,,2021-10-19T00:02:55,POINT (136.9462 34.8584),80.0,KINUURA,JP,2021-10-19 00:02:55,Docked,,Docked,None
0,431007327,b088b70202f2d443b86a4c86304f2cad,114,9781231.0,NISSHO MARU NO.8,JD3983,Cargo,70,,A,74,12,Japan,431.0,>JP CHB S,10190750,4.8,POINT (140.081815 35.612703333333336),140.0818,35.6127,0.0,262.8,0.0,231,Moored,5,T-AIS,20211019000441,20211019000441,2021-10-19 00:04:41,2021-10-19 00:04:41,General Cargo Ship,,3,,2021-10-19T00:04:41,POINT (140.0818 35.6127),71.0,CHIBA,JP,2021-10-19 00:04:41,Docked,,Docked,None
0,431007373,44b98824158447cfe2353f40d6a3c369,114,,HKL SHINSEI,JD3973,Cargo,70,,A,72,12,Japan,431.0,>JP HIM OFF,10172300,5.0,POINT (134.63793 34.74915166666667),134.6379,34.7492,0.1,345.9,0.0,39,At Anchor,1,T-AIS,20211019000211,20211019000211,2021-10-19 00:02:11,2021-10-19 00:02:11,,,3,,2021-10-19T00:02:11,POINT (134.6379 34.7492),90.0,HIMEJI,JP,2021-10-19 00:02:11,Docked,,Docked,None
0,431007415,53ac6e8dcd90046e58fc68b362440a9b,114,9774006.0,TAIHOU MARU,JD3985,Cargo,70,,A,75,12,Japan,431.0,>JP KZU OFF,10182300,4.8,POINT (139.83868 35.33582833333333),139.8387,35.3358,0.0,161.1,0.0,148,Moored,5,T-AIS,20211019000141,20211019000141,2021-10-19 00:01:41,2021-10-19 00:01:41,General Cargo Ship,,3,,2021-10-19T00:01:41,POINT (139.8387 35.3358),70.0,KISARAZU,JP,2021-10-19 00:01:41,Docked,,Docked,None
0,431007421,51b2f3638817588d89de9a8496b7ea87,114,9780249.0,SHOYU,JD3982,Cargo,70,,A,75,12,Japan,431.0,>JP UBJ OFF,9190800,4.8,POINT (131.23484166666665 33.901105),131.2348,33.9011,0.1,192.5,0.0,267,At Anchor,1,T-AIS,20211019000024,20211019000024,2021-10-19 00:00:24,2021-10-19 00:00:24,General Cargo Ship,,3,,2021-10-19T00:00:24,POINT (131.2348 33.9011),75.0,UBE,JP,2021-10-19 00:00:24,Docked,,Docked,None
0,431007441,00e1d64c88d7901174cdfb2dcece853b,114,,YUSEISHO,JD3993,Cargo,70,,A,49,12,Japan,431.0,JP YOK D,10190510,1.8,POINT (139.66334333333333 35.466755),139.6633,35.4668,7.4,150.2,0.0,151,Under Way Using Engine,0,T-AIS,20211019001336,20211019001336,2021-10-19 00:13:36,2021-10-19 00:13:36,,,3,,2021-10-19T00:13:36,POINT (139.6633 35.4668),72.0,KAWASAKI,JP,2021-10-19 00:13:36,Docked,,Docked,None
0,431007495,04a134460339a39d0be442ccd71c8a41,114,9788693.0,SHIN DAIKYO MARU,JD4002,Cargo,71,"Carrying DG,HS or MP,IMO hazard or Pollutant Category X",A,76,14,Japan,431.0,>JP  TYO,10210100,3.7,POINT (131.87271166666667 33.08686),131.8727,33.0869,9.6,70.4,0.0,71,Moored,5,T-AIS,20211019003722,20211019003722,2021-10-19 00:37:22,2021-10-19 00:37:22,General Cargo Ship,,1,,2021-10-19T00:37:22,POINT (131.8727 33.0869),13.0,TSUKUMI,JP,2021-10-19 00:37:22,2021-10-19 00:44:42,,0 days 00:07:20,None
0,431007567,a831789f297afa3892d09cba34d847a9,114,,SHINPOU MARU NO.21,JD3998,Cargo,70,,A,70,12,Japan,431.0,JP UKB,10181500,4.4,POINT (135.22266666666667 34.67425),135.2227,34.6743,0.1,233.3,0.0,248,Under Way Using Engine,0,T-AIS,20211019000054,20211019000054,2021-10-19 00:00:54,2021-10-19 00:00:54,,,1,,2021-10-19T00:00:54,POINT (135.2227 34.6743),89.0,KOBE,JP,2021-10-19 00:00:54,Docked,,Docked,None
0,431007574,ae5f392c35d32c779ea9db4a320f397d,114,9798571.0,A COOP NO.1,JD4007,Cargo,70,,A,74,12,Japan,431.0,>JP SBS,10210100,4.5,POINT (136.82668333333334 35.0015),136.8267,35.0015,10.4,216.3,0.0,216,Under Way Using Engine,0,T-AIS,20211019000041,20211019000041,2021-10-19 00:00:41,2021-10-19 00:00:41,General Cargo Ship,,2,,2021-10-19T00:00:41,POINT (136.8267 35.0015),82.0,NAGOYA,JP,2021-10-19 00:00:41,2021-10-19 00:25:11,,0 days 00:24:30,None
1,431007574,f406199fa3c44271e5f2ae74bad96c35,114,9798571.0,A COOP NO.1,JD4007,Cargo,70,,A,74,12,Japan,431.0,>JP SBS,10210100,4.5,POINT (136.78326666666666 34.932516666666665),136.7833,34.9325,10.5,184.4,0.0,184,Under Way Using Engine,0,T-AIS,20211019002821,20211019002821,2021-10-19 00:28:21,2021-10-19 00:28:21,General Cargo Ship,,1,,2021-10-19T00:28:21,POINT (136.7833 34.9325),83.0,YOKKAICHI,JP,2021-10-19 00:28:21,2021-10-19 00:34:00,In,0 days 00:05:39,None
0,431007656,543bbe32194d248ad74f620a64b9c416,114,,TATSUHARU MARU,JD3984,Cargo,70,,A,75,12,Japan,431.0,JP FNB IE,10162230,4.7,POINT (139.95826166666666 35.68159),139.9583,35.6816,0.0,116.0,0.0,159,Moored,5,T-AIS,20211019000018,20211019000018,2021-10-19 00:00:18,2021-10-19 00:00:18,,,3,,2021-10-19T00:00:18,POINT (139.9583 35.6816),103.0,FUNABASHI,JP,2021-10-19 00:00:18,Docked,,Docked,None
0,431007657,7850b05f29f97a2f1ed669f6cd01027e,114,,KANAZAWA,JD3990,Cargo,70,,A,75,12,Japan,431.0,JP KNM KH 6C,10181950,4.6,POINT (130.88125333333332 33.90385),130.8813,33.9038,0.0,239.0,0.0,62,Moored,5,T-AIS,20211019000211,20211019000211,2021-10-19 00:02:11,2021-10-19 00:02:11,,,3,,2021-10-19T00:02:11,POINT (130.8813 33.9038),9.0,KOKURA,JP,2021-10-19 00:02:11,Docked,,Docked,None
0,431007703,fedaa7d846d966060ade0ff68fa4f4f8,114,9798272.0,EISHO MARU,JD4011,Cargo,70,,A,74,12,Japan,431.0,>JP MIZ TH OFF,10182220,3.8,POINT (133.66082 34.460405),133.6608,34.4604,0.1,158.0,0.0,29,At Anchor,1,T-AIS,20211019000035,20211019000035,2021-10-19 00:00:35,2021-10-19 00:00:35,General Cargo Ship,,1,,2021-10-19T00:00:35,POINT (133.6608 34.4604),93.0,MIZUSHIMA,JP,2021-10-19 00:00:35,Docked,,Docked,None
0,431007714,1ce0494655e4c40b72849e9cba66fce3,114,9788667.0,EBISU MARU,JD4015,Cargo,70,,A,74,12,Japan,431.0,>JP OSA 2A,10190530,4.5,POINT (135.43950833333332 34.662683333333334),135.4395,34.6627,5.7,45.8,0.0,44,Under Way Using Engine,0,T-AIS,20211019000103,20211019000103,2021-10-19 00:01:03,2021-10-19 00:01:03,General Cargo Ship,,1,,2021-10-19T00:01:03,POINT (135.4395 34.6627),100.0,OSAKA,JP,2021-10-19 00:01:03,Docked,,Docked,None
0,431007749,c2d8347676716f465b2647f7c145604d,114,9789178.0,SEIYO MARU NO.8,JD4008,Cargo,70,,A,62,9,Japan,431.0,>JP FKY,10191030,2.9,POINT (133.23518333333334 34.332883333333335),133.2352,34.3329,12.7,115.9,0.0,100,Under Way Using Engine,0,T-AIS,20211019000100,20211019000100,2021-10-19 00:01:00,2021-10-19 00:01:00,General Cargo Ship,,1,,2021-10-19T00:01:00,POINT (133.2352 34.3329),102.0,FUKUYAMA,JP,2021-10-19 00:01:00,Docked,,Docked,None
1,431007749,e2bc9264965edf27009623f3da2eccf0,114,9789178.0,SEIYO MARU NO.8,JD4008,Cargo,70,,A,62,9,Japan,431.0,>JP FKY,10191030,2.9,POINT (133.43411666666665 34.41376666666667),133.4341,34.4138,12.0,29.0,0.0,28,Not Defined,15,T-AIS,20211019005954,20211019005954,2021-10-19 00:59:54,2021-10-19 00:59:54,General Cargo Ship,,1,,2021-10-19T00:59:54,POINT (133.4341 34.4138),102.0,FUKUYAMA,JP,2021-10-19 00:59:54,Docked,In,Docked,None
0,431007778,759126c1d7355c7847ae51ad865b7110,114,9781736.0,NO.11 ASAHIMARU,JD4010,Cargo,70,,A,72,12,Japan,431.0,>JP KNM KH,10190200,3.7,POINT (130.8949 33.92726666666667),130.8949,33.9273,0.2,107.1,0.0,257,At Anchor,1,T-AIS,20211019000145,20211019000145,2021-10-19 00:01:45,2021-10-19 00:01:45,General Cargo Ship,,3,,2021-10-19T00:01:45,POINT (130.8949 33.9273),10.0,SHIMONOSEKI,JP,2021-10-19 00:01:45,Docked,,Docked,None
0,431007841,21e9a1e572fc1ac61fae05c5b199eb92,114,9800453.0,SHINKOH MARU NO31,JD4027,Cargo,70,,A,75,12,Japan,431.0,JP FKY,10182030,3.5,POINT (133.41129333333333 34.4793),133.4113,34.4793,0.0,271.9,0.0,114,Moored,5,T-AIS,20211019000137,20211019000137,2021-10-19 00:01:37,2021-10-19 00:01:37,General Cargo Ship,,3,,2021-10-19T00:01:37,POINT (133.4113 34.4793),102.0,FUKUYAMA,JP,2021-10-19 00:01:37,Docked,,Docked,None
0,431007856,e30ed30b3d2c8d665328b71c21bac05d,114,9805738.0,HAYATO,JD4018,Cargo,70,,A,76,12,Japan,431.0,>JP NGO E4,10190700,4.5,POINT (136.88787166666665 35.04216),136.8879,35.0422,0.0,0.0,0.0,0,Under Way Using Engine,0,T-AIS,20211019002352,20211019002352,2021-10-19 00:23:52,2021-10-19 00:23:52,,,3,,2021-10-19T00:23:52,POINT (136.8879 35.0422),82.0,NAGOYA,JP,2021-10-19 00:23:52,Docked,,Docked,None
0,431007878,96e26c4a6afd395f5211fe35daaf7d47,114,9815575.0,RITTUSHINMARU,JD4016,Cargo,70,,A,72,12,Japan,431.0,>JP NGO E5/E3 OFF,10171500,4.5,POINT (139.70713166666667 35.472721666666665),139.7071,35.4727,0.0,307.3,0.0,151,Under Way Using Engine,0,T-AIS,20211019000042,20211019000042,2021-10-19 00:00:42,2021-10-19 00:00:42,,,1,,2021-10-19T00:00:42,POINT (139.7071 35.4727),72.0,KAWASAKI,JP,2021-10-19 00:00:42,Docked,,Docked,None
0,431007932,f4e183569d9cfdec2d62d2fd4cd96118,114,,ASHUUZAN NO.5,JD4000,Cargo,70,,B,74,12,Japan,431.0,,2460,0.0,POINT (131.66272833333332 33.26928),131.6627,33.2693,0.0,302.0,0.0,342,Unknown,16,T-AIS,20211019000050,20211019000050,2021-10-19 00:00:50,2021-10-19 00:00:50,,,18,,2021-10-19T00:00:50,POINT (131.6627 33.2693),135.0,OITA,JP,2021-10-19 00:00:50,2021-10-19 00:58:46,,0 days 00:57:56,None
0,431007948,a038bc44ec62186a81c3c439cfbae61b,114,9800465.0,MEIRYU,JD4032,Cargo,70,,A,75,12,Japan,431.0,>JP HIM ABOSHI,10190300,3.2,POINT (131.6613 33.272283333333334),131.6613,33.2723,0.0,253.4,0.0,343,Moored,5,T-AIS,20211019000101,20211019000101,2021-10-19 00:01:01,2021-10-19 00:01:01,,,3,,2021-10-19T00:01:01,POINT (131.6613 33.2723),135.0,OITA,JP,2021-10-19 00:01:01,Docked,,Docked,None
0,431008068,a332089a5c09541986291b2c71bd5038,114,9798595.0,KASUGA5,JD4037,Cargo,73,"Carrying DG,HS or MP,IMO hazard or Pollutant Category Z",A,62,9,Japan,431.0,JP HKT /WS,10181230,3.5,POINT (130.40886666666665 33.621433333333336),130.4089,33.6214,0.0,44.5,0.0,287,Moored,5,T-AIS,20211019000421,20211019000421,2021-10-19 00:04:21,2021-10-19 00:04:21,General Cargo Ship,,3,,2021-10-19T00:04:21,POINT (130.4089 33.6214),24.0,HAKATA,JP,2021-10-19 00:04:21,Docked,,Docked,None
0,431008079,7ef2ee097b461677920726f78e57d189,114,9781803.0,OUEI MARU,JD4028,Cargo,70,,A,80,14,Japan,431.0,JP TMI GENRYO-E,10190900,4.6,POINT (131.85726166666666 33.08562666666667),131.8573,33.0856,0.0,274.1,0.0,188,Moored,5,T-AIS,20211019004628,20211019004628,2021-10-19 00:46:28,2021-10-19 00:46:28,Bulk Carrier,Cement Carrier,3,,2021-10-19T00:46:28,POINT (131.8573 33.0856),13.0,TSUKUMI,JP,2021-10-19 00:46:28,Docked,,Docked,None
0,431008166,5c3cf312d97438d077bfb182d56db5fa,114,9804966.0,MAKI MARU,JD4061,Cargo,70,,A,74,12,Japan,431.0,>JP KUH 5,10181400,4.8,POINT (144.32743333333335 42.9986),144.3274,42.9986,0.2,258.0,0.0,203,Moored,5,T-AIS,20211019000452,20211019000452,2021-10-19 00:04:52,2021-10-19 00:04:52,General Cargo Ship,,3,,2021-10-19T00:04:52,POINT (144.3274 42.9986),3.0,KUSHIRO,JP,2021-10-19 00:04:52,Docked,,Docked,None
0,431008226,7a88fee08f174e99b45c2a99f3de665e,114,9780902.0,HOUSENMARU,JD4060,Cargo,70,,A,58,10,Japan,431.0,JP TYO M,10181000,4.2,POINT (139.80154166666668 35.629888333333334),139.8015,35.6299,0.0,93.3,0.0,0,Under Way Using Engine,0,T-AIS,20211019000102,20211019000102,2021-10-19 00:01:02,2021-10-19 00:01:02,General Cargo Ship,,1,,2021-10-19T00:01:02,POINT (139.8015 35.6299),112.0,TOKYO,JP,2021-10-19 00:01:02,Docked,,Docked,None
0,431008365,d1df84391dc1111a92de8362a902dc9e,114,,MIYUKI,JD4039,Cargo,70,,A,95,14,Japan,431.0,>JP YOK HM BC1,10190730,3.8,POINT (139.67929666666666 35.442546666666665),139.6793,35.4425,0.0,294.3,0.1786,296,Under Way Using Engine,0,T-AIS,20211019000001,20211019000001,2021-10-19 00:00:01,2021-10-19 00:00:01,,,1,,2021-10-19T00:00:01,POINT (139.6793 35.4425),72.0,KAWASAKI,JP,2021-10-19 00:00:01,Docked,,Docked,None
0,431008431,6a0975781b59a310ae4657d068f15f9c,114,9805829.0,MASUEI MARU,JD4083,Cargo,70,,A,75,12,Japan,431.0,JP KZU,10181330,5.0,POINT (139.84522333333334 35.39689833333333),139.8452,35.3969,0.1,105.5,0.0,0,At Anchor,1,T-AIS,20211019000021,20211019000021,2021-10-19 00:00:21,2021-10-19 00:00:21,General Cargo Ship,,3,,2021-10-19T00:00:21,POINT (139.8452 35.3969),70.0,KISARAZU,JP,2021-10-19 00:00:21,Docked,,Docked,None
0,431008464,7a5516cb3a3ff99405f5a65f728f5ec7,114,,YUMESAKI MARU,JD4075,Cargo,70,,A,68,12,Japan,431.0,JP OKP,1010000,3.9,POINT (133.96361666666667 34.6072),133.9636,34.6072,0.0,326.0,0.0,326,Moored,5,T-AIS,20211019000106,20211019000106,2021-10-19 00:01:06,2021-10-19 00:01:06,,,1,,2021-10-19T00:01:06,POINT (133.9636 34.6072),163.0,OKAYAMA,JP,2021-10-19 00:01:06,2021-10-19 00:57:53,,0 days 00:56:47,None
1,431008464,ca63bbc4ad4275063543bb354f66e2ea,114,,YUMESAKI MARU,JD4075,Cargo,70,,A,68,12,Japan,431.0,JP OKP,1010000,3.9,POINT (133.96356666666668 34.60711666666667),133.9636,34.6071,0.0,326.0,0.0,325,Moored,5,T-AIS,20211019003953,20211019003953,2021-10-19 00:39:53,2021-10-19 00:39:53,,,1,,2021-10-19T00:39:53,POINT (133.9636 34.6071),163.0,OKAYAMA,JP,2021-10-19 00:39:53,2021-10-19 00:57:53,In,0 days 00:18:00,None
0,431008495,e880261cc123be7196c94b82d664ba57,114,9789568.0,KIYOYASUMARU,JD4054,Cargo,70,,A,148,22,Japan,431.0,>JP UBJ OFF,10170800,5.7,POINT (131.22466833333334 33.88315333333333),131.2247,33.8832,0.1,177.3,0.0,19,At Anchor,1,T-AIS,20211019000145,20211019000145,2021-10-19 00:01:45,2021-10-19 00:01:45,Bulk Carrier,Cement Carrier,3,,2021-10-19T00:01:45,POINT (131.2247 33.8832),75.0,UBE,JP,2021-10-19 00:01:45,Docked,,Docked,None
0,431008509,6347d6bcbfba6f67003d89da0dc18fed,114,9791119.0,DAYBREAK'S BELL,JD4029,Cargo,70,,A,149,24,Japan,431.0,>JP UKB,10190830,7.0,POINT (135.22172833333335 34.67657333333333),135.2217,34.6766,0.0,321.6,0.0,249,Moored,5,T-AIS,20211019000052,20211019000052,2021-10-19 00:00:52,2021-10-19 00:00:52,Ro Ro Cargo Ship,,3,,2021-10-19T00:00:52,POINT (135.2217 34.6766),89.0,KOBE,JP,2021-10-19 00:00:52,Docked,,Docked,None
0,431008518,7bbb685354cff3fea9aa235038b8860a,114,9806653.0,KYOWAMARU NO.2,JD4095,Cargo,70,,A,60,10,Japan,431.0,>JP,10180940,3.3,POINT (139.89481666666666 35.36298333333333),139.8948,35.363,0.0,76.6,0.0,62,Moored,5,T-AIS,20211019000352,20211019000352,2021-10-19 00:03:52,2021-10-19 00:03:52,,,3,,2021-10-19T00:03:52,POINT (139.8948 35.363),70.0,KISARAZU,JP,2021-10-19 00:03:52,Docked,,Docked,None
0,431008777,84d48dd33e7b6426b7cbf402ac77cc22,114,9809992.0,SAKIGAKE,JD4118,Cargo,70,,A,80,12,Japan,431.0,JP FKY OFF,10190600,4.7,POINT (133.452445 34.44882833333333),133.4524,34.4488,0.0,354.0,0.0,348,Under Way Using Engine,0,T-AIS,20211019000047,20211019000047,2021-10-19 00:00:47,2021-10-19 00:00:47,General Cargo Ship,,1,,2021-10-19T00:00:47,POINT (133.4524 34.4488),102.0,FUKUYAMA,JP,2021-10-19 00:00:47,Docked,,Docked,None
